Date,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip.Rate.,Precip. Accum.,UV,Solar
"April 4, 2016",5:02 PM,74.3 F,63.9 F,70 %,SW,9.2 mph,9.8 mph,30.10 in,0.00 in,0.00 in,1,52 w/m\xc2\xb2 
"April 4, 2016",5:07 PM,74.1 F,64.9 F,73 %,East,3.1 mph,7.6 mph,30.10 in,0.00 in,0.00 in,1,53 w/m\xc2\xb2 
"April 4, 2016",5:13 PM,74.1 F,64.9 F,73 %,SW,6.9 mph,9.2 mph,30.10 in,0.00 in,0.00 in,1,42 w/m\xc2\xb2 
"April 4, 2016",5:19 PM,73.8 F,64.9 F,74 %,SW,3.1 mph,9.2 mph,30.11 in,0.00 in,0.00 in,1,32 w/m\xc2\xb2 
"April 4, 2016",5:25 PM,73.4 F,64.6 F,74 %,SW,3.8 mph,5.4 mph,30.11 in,0.00 in,0.00 in,1,30 w/m\xc2\xb2 
"April 4, 2016",5:31 PM,73.2 F,64.4 F,74 %,South,3.1 mph,7.6 mph,30.11 in,0.00 in,0.00 in,1,24 w/m\xc2\xb2 
"April 4, 2016",5:37 PM,73.0 F,64.6 F,75 %,North,4.5 mph,8.3 mph,30.11 in,0.00 in,0.00 in,1,18 w/m\xc2\xb2 
"April 4, 2016",5:43 PM,72.9 F,64.8 F,76 %,SW,7.6 mph,8.3 mph,30.10 in,0.00 in,0.00 in,1,19 w/m\xc2\xb2 
"April 4, 2016",5:49 PM,72.7 F,64.8 F,76 %,South,4.5 mph,5.4 mph,30.11 in,0.00 in,0.00 in,0,14 w/m\xc2\xb2 
"April 4, 2016",5:54 PM,72.5 F,64.9 F,77 %,South,4.5 mph,8.3 mph,30.11 in,0.00 in,0.00 in,0,8 w/m\xc2\xb2 
"April 4, 2016",6:00 PM,72.5 F,65.3 F,78 %,SE,4.5 mph,8.3 mph,30.11 in,0.00 in,0.00 in,0,3 w/m\xc2\xb2 
"April 4, 2016",6:06 PM,72.3 F,65.1 F,78 %,SSE,6.9 mph,6.9 mph,30.11 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:12 PM,72.1 F,64.9 F,78 %,South,5.4 mph,5.4 mph,30.11 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:18 PM,72.0 F,65.1 F,79 %,SW,7.6 mph,8.3 mph,30.11 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:24 PM,71.8 F,64.9 F,79 %,SSW,4.5 mph,4.5 mph,30.11 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:30 PM,71.6 F,65.1 F,80 %,SW,4.5 mph,4.5 mph,30.12 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:36 PM,71.4 F,65.3 F,81 %,SW,5.4 mph,5.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:41 PM,71.4 F,65.7 F,82 %,South,3.1 mph,7.6 mph,30.13 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:47 PM,71.2 F,65.5 F,82 %,SW,6.9 mph,6.9 mph,30.13 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:53 PM,71.2 F,65.5 F,82 %,East,3.1 mph,4.5 mph,30.13 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",6:59 PM,71.2 F,65.8 F,83 %,SW,1.6 mph,3.1 mph,30.13 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",7:11 PM,71.1 F,65.7 F,83 %,WSW,4.5 mph,5.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",7:17 PM,70.9 F,65.5 F,83 %,SW,6.9 mph,6.9 mph,30.14 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",7:23 PM,70.9 F,65.5 F,83 %,SW,6.0 mph,10.7 mph,30.14 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",7:28 PM,70.9 F,65.5 F,83 %,North,7.6 mph,7.6 mph,30.14 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",7:34 PM,70.7 F,65.7 F,84 %,SE,1.6 mph,4.5 mph,30.14 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",7:40 PM,70.7 F,65.7 F,84 %,SW,3.8 mph,6.0 mph,30.14 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",7:46 PM,70.7 F,65.7 F,84 %,SW,3.8 mph,6.0 mph,30.14 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:04 PM,70.5 F,65.8 F,85 %,West,3.1 mph,6.0 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:10 PM,70.5 F,65.8 F,85 %,SE,6.0 mph,6.0 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:15 PM,70.5 F,66.2 F,86 %,SE,2.2 mph,3.8 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:21 PM,70.5 F,66.2 F,86 %,SW,8.3 mph,8.3 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:27 PM,70.5 F,66.4 F,87 %,SSE,7.6 mph,7.6 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:33 PM,70.5 F,66.4 F,87 %,West,3.1 mph,3.8 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:39 PM,70.5 F,66.4 F,87 %,South,3.1 mph,4.5 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:45 PM,70.3 F,66.2 F,87 %,West,1.6 mph,1.6 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:51 PM,70.3 F,66.2 F,87 %,South,4.5 mph,4.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",8:57 PM,70.2 F,66.0 F,87 %,SW,4.5 mph,4.5 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:02 PM,70.0 F,66.0 F,87 %,South,2.2 mph,6.9 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:08 PM,70.0 F,66.2 F,88 %,NW,4.5 mph,6.9 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:20 PM,69.4 F,65.1 F,86 %,South,3.1 mph,3.8 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:26 PM,69.3 F,64.9 F,86 %,SW,4.5 mph,4.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:32 PM,68.9 F,64.6 F,86 %,West,5.4 mph,6.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:38 PM,68.9 F,64.2 F,85 %,West,3.1 mph,4.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:44 PM,68.9 F,64.2 F,85 %,West,5.4 mph,6.9 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:49 PM,68.7 F,64.0 F,85 %,NE,7.6 mph,9.2 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",9:55 PM,68.5 F,63.1 F,83 %,NE,3.1 mph,6.9 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:01 PM,68.4 F,63.0 F,83 %,South,7.6 mph,9.8 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:07 PM,68.2 F,62.4 F,82 %,SW,3.8 mph,4.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:13 PM,68.0 F,62.2 F,82 %,SW,3.8 mph,6.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:19 PM,67.8 F,62.4 F,83 %,South,8.3 mph,8.3 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:25 PM,67.6 F,62.2 F,83 %,SSE,8.3 mph,8.3 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:31 PM,67.3 F,61.9 F,83 %,North,2.2 mph,9.2 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:36 PM,67.1 F,61.7 F,83 %,SW,6.0 mph,6.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:42 PM,66.9 F,61.9 F,84 %,South,3.8 mph,6.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:48 PM,66.7 F,61.7 F,84 %,South,5.4 mph,5.4 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",10:54 PM,66.6 F,61.5 F,84 %,SW,3.1 mph,3.8 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:00 PM,66.6 F,61.5 F,84 %,South,3.8 mph,4.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:06 PM,66.7 F,61.7 F,84 %,SW,7.6 mph,7.6 mph,30.15 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:12 PM,66.6 F,61.5 F,84 %,SW,5.4 mph,5.4 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:18 PM,66.4 F,61.7 F,85 %,SW,4.5 mph,6.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:23 PM,66.4 F,61.7 F,85 %,South,3.1 mph,3.1 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:29 PM,66.6 F,61.9 F,85 %,SW,2.2 mph,6.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:35 PM,66.4 F,61.7 F,85 %,SSW,2.2 mph,3.1 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:41 PM,66.2 F,61.5 F,85 %,South,1.6 mph,4.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:47 PM,66.4 F,62.1 F,86 %,South,2.2 mph,6.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:53 PM,66.4 F,62.1 F,86 %,East,5.4 mph,6.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 4, 2016",11:59 PM,66.2 F,61.9 F,86 %,SW,6.9 mph,6.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:05 AM,66.0 F,62.1 F,87 %,SE,4.5 mph,4.5 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:10 AM,65.8 F,61.9 F,87 %,SW,4.5 mph,4.5 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:16 AM,65.7 F,62.1 F,88 %,South,6.9 mph,6.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:22 AM,65.5 F,61.5 F,87 %,SE,2.2 mph,2.2 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:34 AM,65.3 F,60.3 F,84 %,West,7.6 mph,7.6 mph,30.16 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:40 AM,65.1 F,59.5 F,82 %,SE,4.5 mph,5.4 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:46 AM,65.1 F,59.2 F,81 %,North,5.4 mph,7.6 mph,30.17 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",12:52 AM,64.9 F,58.6 F,80 %,SW,4.5 mph,5.4 mph,30.18 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:03 AM,64.6 F,57.9 F,79 %,SSE,3.8 mph,5.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:09 AM,64.6 F,57.9 F,79 %,South,2.2 mph,5.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:15 AM,64.6 F,57.6 F,78 %,South,7.6 mph,7.6 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:21 AM,64.6 F,57.2 F,77 %,SE,4.5 mph,6.0 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:27 AM,64.6 F,57.2 F,77 %,South,3.1 mph,3.8 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:33 AM,64.6 F,56.8 F,76 %,West,3.8 mph,3.8 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:38 AM,64.6 F,56.8 F,76 %,SE,4.5 mph,4.5 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:44 AM,64.6 F,56.8 F,76 %,North,3.8 mph,3.8 mph,30.19 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:50 AM,64.6 F,57.2 F,77 %,East,1.6 mph,5.4 mph,30.20 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",1:56 AM,64.8 F,57.4 F,77 %,South,4.5 mph,4.5 mph,30.20 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:02 AM,64.6 F,56.8 F,76 %,SE,2.2 mph,3.1 mph,30.20 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:08 AM,64.6 F,56.5 F,75 %,NE,5.4 mph,5.4 mph,30.21 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:14 AM,64.4 F,54.9 F,71 %,East,6.0 mph,12.1 mph,30.21 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:20 AM,64.0 F,53.6 F,69 %,North,3.8 mph,7.6 mph,30.21 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:25 AM,63.9 F,53.1 F,68 %,SW,4.5 mph,6.0 mph,30.21 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:31 AM,63.7 F,52.9 F,68 %,East,5.4 mph,5.4 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:37 AM,63.7 F,52.2 F,66 %,SE,6.9 mph,6.9 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:43 AM,63.3 F,51.4 F,65 %,East,3.8 mph,6.0 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:49 AM,63.1 F,50.7 F,64 %,South,2.2 mph,5.4 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",2:55 AM,63.1 F,50.4 F,63 %,SE,3.1 mph,8.3 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:01 AM,63.1 F,49.8 F,62 %,South,3.8 mph,6.9 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:07 AM,63.0 F,49.8 F,62 %,SW,5.4 mph,5.4 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:12 AM,62.8 F,49.1 F,61 %,East,4.5 mph,9.2 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:18 AM,62.4 F,49.3 F,62 %,SW,3.1 mph,12.1 mph,30.22 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:24 AM,62.2 F,49.1 F,62 %,NW,3.1 mph,3.1 mph,30.23 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:30 AM,62.1 F,48.4 F,61 %,South,3.1 mph,7.6 mph,30.23 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:36 AM,61.7 F,48.6 F,62 %,SE,2.2 mph,3.8 mph,30.23 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:42 AM,61.7 F,48.6 F,62 %,NE,3.8 mph,4.5 mph,30.23 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:48 AM,61.7 F,48.6 F,62 %,NE,3.8 mph,4.5 mph,30.24 in,0.00 in,0.00 in,2,1175 w/m\xc2\xb2 
"April 5, 2016",3:54 AM,61.5 F,48.4 F,62 %,SW,4.5 mph,4.5 mph,30.24 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",3:59 AM,61.3 F,48.6 F,63 %,SW,3.8 mph,6.9 mph,30.24 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",4:05 AM,61.2 F,48.4 F,63 %,NW,3.8 mph,5.4 mph,30.24 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",4:17 AM,60.6 F,48.7 F,65 %,SW,6.9 mph,6.9 mph,30.24 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",4:23 AM,59.9 F,48.0 F,65 %,South,3.8 mph,5.4 mph,30.25 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",4:41 AM,59.4 F,48.0 F,66 %,South,2.2 mph,2.2 mph,30.25 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",4:46 AM,59.2 F,47.8 F,66 %,NE,3.1 mph,6.9 mph,30.25 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",4:52 AM,59.2 F,47.8 F,66 %,South,5.4 mph,5.4 mph,30.25 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",4:58 AM,59.0 F,47.3 F,65 %,SE,3.1 mph,4.5 mph,30.25 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:04 AM,58.8 F,47.8 F,67 %,SW,3.8 mph,3.8 mph,30.25 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:10 AM,58.6 F,47.7 F,67 %,SSE,1.6 mph,3.1 mph,30.25 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:16 AM,58.3 F,47.3 F,67 %,SW,1.6 mph,2.2 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:22 AM,58.3 F,47.3 F,67 %,South,0.7 mph,3.8 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:28 AM,57.9 F,47.5 F,68 %,SW,3.1 mph,3.1 mph,30.27 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:33 AM,57.7 F,47.3 F,68 %,South,2.2 mph,2.2 mph,30.27 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:39 AM,57.4 F,47.3 F,69 %,East,0.7 mph,1.6 mph,30.27 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:45 AM,57.0 F,47.7 F,71 %,SE,2.2 mph,2.2 mph,30.27 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:51 AM,56.8 F,47.5 F,71 %,NE,2.2 mph,2.2 mph,30.27 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",5:57 AM,56.7 F,47.7 F,72 %,SW,3.8 mph,3.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:03 AM,56.7 F,47.7 F,72 %,SW,3.1 mph,3.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:15 AM,56.1 F,47.7 F,73 %,SW,2.2 mph,2.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:20 AM,55.8 F,47.3 F,73 %,SW,1.6 mph,2.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:26 AM,55.8 F,47.3 F,73 %,West,0.7 mph,1.6 mph,30.29 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:32 AM,55.6 F,47.1 F,73 %,SW,0.0 mph,0.7 mph,30.29 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:38 AM,55.2 F,47.1 F,74 %,NE,0.7 mph,0.7 mph,30.29 in,0.00 in,0.00 in,0,3 w/m\xc2\xb2 
"April 5, 2016",6:44 AM,55.2 F,47.5 F,75 %,SW,0.7 mph,0.7 mph,30.29 in,0.00 in,0.00 in,0,5 w/m\xc2\xb2 
"April 5, 2016",6:50 AM,55.2 F,47.5 F,75 %,SW,0.0 mph,0.7 mph,30.30 in,0.00 in,0.00 in,1,8 w/m\xc2\xb2 
"April 5, 2016",6:56 AM,55.2 F,47.8 F,76 %,NW,0.7 mph,2.2 mph,30.30 in,0.00 in,0.00 in,1,14 w/m\xc2\xb2 
"April 5, 2016",7:02 AM,55.6 F,47.8 F,75 %,SE,1.6 mph,3.8 mph,30.31 in,0.00 in,0.00 in,1,17 w/m\xc2\xb2 
"April 5, 2016",7:07 AM,55.8 F,48.0 F,75 %,SW,1.6 mph,3.1 mph,30.30 in,0.00 in,0.00 in,1,21 w/m\xc2\xb2 
"April 5, 2016",7:13 AM,56.3 F,48.2 F,74 %,South,1.6 mph,1.6 mph,30.31 in,0.00 in,0.00 in,1,23 w/m\xc2\xb2 
"April 5, 2016",7:19 AM,56.8 F,48.6 F,74 %,NW,2.2 mph,2.2 mph,30.31 in,0.00 in,0.00 in,1,26 w/m\xc2\xb2 
"April 5, 2016",7:25 AM,57.2 F,47.8 F,71 %,SE,2.2 mph,3.8 mph,30.31 in,0.00 in,0.00 in,1,26 w/m\xc2\xb2 
"April 5, 2016",7:31 AM,57.6 F,48.2 F,71 %,SE,3.1 mph,3.1 mph,30.32 in,0.00 in,0.00 in,1,23 w/m\xc2\xb2 
"April 5, 2016",7:37 AM,57.6 F,48.2 F,71 %,NE,3.8 mph,3.8 mph,30.32 in,0.00 in,0.00 in,1,31 w/m\xc2\xb2 
"April 5, 2016",7:43 AM,57.7 F,48.4 F,71 %,SW,3.1 mph,4.5 mph,30.33 in,0.00 in,0.00 in,1,56 w/m\xc2\xb2 
"April 5, 2016",7:49 AM,59.2 F,48.6 F,68 %,SW,1.6 mph,3.8 mph,30.32 in,0.00 in,0.00 in,2,96 w/m\xc2\xb2 
"April 5, 2016",7:54 AM,60.4 F,48.6 F,65 %,North,3.8 mph,4.5 mph,30.33 in,0.00 in,0.00 in,2,108 w/m\xc2\xb2 
"April 5, 2016",8:00 AM,61.2 F,48.0 F,62 %,NW,1.6 mph,3.8 mph,30.33 in,0.00 in,0.00 in,2,119 w/m\xc2\xb2 
"April 5, 2016",8:06 AM,63.0 F,48.4 F,59 %,South,6.0 mph,6.0 mph,30.33 in,0.00 in,0.00 in,2,131 w/m\xc2\xb2 
"April 5, 2016",8:12 AM,64.0 F,49.5 F,59 %,SE,2.2 mph,2.2 mph,30.33 in,0.00 in,0.00 in,2,145 w/m\xc2\xb2 
"April 5, 2016",8:18 AM,64.4 F,48.4 F,56 %,North,6.0 mph,6.0 mph,30.33 in,0.00 in,0.00 in,3,156 w/m\xc2\xb2 
"April 5, 2016",8:24 AM,64.9 F,49.3 F,57 %,SE,2.2 mph,3.8 mph,30.33 in,0.00 in,0.00 in,3,167 w/m\xc2\xb2 
"April 5, 2016",8:30 AM,65.1 F,48.6 F,55 %,South,7.6 mph,7.6 mph,30.34 in,0.00 in,0.00 in,3,178 w/m\xc2\xb2 
"April 5, 2016",8:35 AM,65.8 F,49.3 F,55 %,SW,8.3 mph,8.3 mph,30.34 in,0.00 in,0.00 in,3,188 w/m\xc2\xb2 
"April 5, 2016",8:47 AM,65.8 F,49.3 F,55 %,South,3.1 mph,3.1 mph,30.34 in,0.00 in,0.00 in,4,210 w/m\xc2\xb2 
"April 5, 2016",8:59 AM,66.4 F,48.2 F,52 %,SW,5.4 mph,9.8 mph,30.34 in,0.00 in,0.00 in,4,230 w/m\xc2\xb2 
"April 5, 2016",9:05 AM,67.1 F,48.9 F,52 %,West,13.6 mph,13.6 mph,30.34 in,0.00 in,0.00 in,4,243 w/m\xc2\xb2 
"April 5, 2016",9:11 AM,66.9 F,48.2 F,51 %,SE,4.5 mph,6.0 mph,30.34 in,0.00 in,0.00 in,4,254 w/m\xc2\xb2 
"April 5, 2016",9:28 AM,67.1 F,48.4 F,51 %,South,5.4 mph,5.4 mph,30.34 in,0.00 in,0.00 in,5,289 w/m\xc2\xb2 
"April 5, 2016",9:34 AM,68.0 F,48.7 F,50 %,South,4.5 mph,4.5 mph,30.34 in,0.00 in,0.00 in,5,336 w/m\xc2\xb2 
"April 5, 2016",9:40 AM,67.8 F,48.6 F,50 %,East,2.2 mph,5.4 mph,30.34 in,0.00 in,0.00 in,4,247 w/m\xc2\xb2 
"April 5, 2016",9:46 AM,67.6 F,48.9 F,51 %,SE,6.9 mph,6.9 mph,30.34 in,0.00 in,0.00 in,4,140 w/m\xc2\xb2 
"April 5, 2016",9:52 AM,68.2 F,46.6 F,46 %,South,6.0 mph,6.0 mph,30.34 in,0.00 in,0.00 in,7,414 w/m\xc2\xb2 
"April 5, 2016",9:58 AM,70.2 F,46.6 F,43 %,South,7.6 mph,7.6 mph,30.35 in,0.00 in,0.00 in,4,179 w/m\xc2\xb2 
"April 5, 2016",10:04 AM,70.9 F,46.0 F,41 %,NW,3.1 mph,4.5 mph,30.34 in,0.00 in,0.00 in,3,128 w/m\xc2\xb2 
"April 5, 2016",10:09 AM,68.9 F,44.8 F,42 %,South,5.4 mph,8.3 mph,30.34 in,0.00 in,0.00 in,4,147 w/m\xc2\xb2 
"April 5, 2016",10:15 AM,68.0 F,45.9 F,45 %,SW,5.4 mph,6.9 mph,30.34 in,0.00 in,0.00 in,5,192 w/m\xc2\xb2 
"April 5, 2016",10:27 AM,68.9 F,46.0 F,44 %,East,6.0 mph,6.0 mph,30.35 in,0.00 in,0.00 in,4,157 w/m\xc2\xb2 
"April 5, 2016",10:33 AM,68.7 F,45.3 F,43 %,East,5.4 mph,5.4 mph,30.35 in,0.00 in,0.00 in,4,152 w/m\xc2\xb2 
"April 5, 2016",10:39 AM,68.9 F,45.5 F,43 %,SE,4.5 mph,6.9 mph,30.35 in,0.00 in,0.00 in,4,157 w/m\xc2\xb2 
